date,AWU,AXC,BGN,BMG,CHWK,CUU,DLVY,DVRL,EHH,EUZ,EXY,EZVY,FJKV,FJZC,FRCE,FSVO,HECP,HER,HESC,HRVC,HXX,IEZI,IOV,IRX,IYPP,JMS,JWDV,JXAN,KEQ,KER,KGO,KSR,KTVL,KUAQ,LJGB,LMLK,MEF,MHNG,MTZB,NDQC,NEGH,NKP,NSLG,NZSR,OBAK,OCG,OKK,OLE,OWKQ,OZI,OZMT,PDX,PQCE,PSWA,PUO,PYTC,QEBK,RALO,RLZA,RPEZ,RQG,RVWV,RZW,SEBI,SGVQ,SIP,SLRR,SXQ,TGXX,TQKA,TRE,TUMH,UAIG,UFT,UTQ,UZS,VBB,VCXW,VDHJ,VHE,VLOZ,WFS,WHMG,WNE,WOXI,XAU,XBN,XJJI,XSOQ,XWR,XYCJ,XZFM,YPDA,ZEA,ZGL,ZOE,ZWH,ZWNG,ZXGV,ZZQB
2012-08-22,204.03,42.43,,92.81,91.7,81.27,322.85,83.78,187.75,111.15,659.6,321.7,107.3,210.4,30.94,106.53,280.63,183.5,20.07,,252.39,159.76,376.57,,,124.38,225.27,244.56,74.99,57.31,132.75,223.88,100.08,346.95,211.96,129.11,180.66,140.84,90.4,424.92,250.57,86.45,207.5,133.64,59.65,344.53,87.11,141.15,158.08,135.0,161.96,161.95,723.62,135.67,134.63,188.98,44.3,227.65,175.6,161.5,292.19,122.87,95.53,273.44,133.84,157.51,77.86,214.32,259.91,147.21,172.31,160.88,484.22,249.71,73.04,109.96,130.6,94.83,70.32,166.23,219.48,241.06,106.77,148.79,144.58,55.41,124.9,111.73,65.47,230.33,48.25,254.8,133.26,113.38,61.34,55.46,205.26,240.03,152.1,262.22
2012-08-23,204.9,41.86,,92.69,89.81,80.7,325.55,82.97,182.8,110.56,643.97,319.09,105.39,208.31,30.65,105.6,270.52,181.1,19.47,,250.19,160.85,369.31,,,122.79,225.18,238.96,74.95,56.59,132.16,220.93,100.01,347.29,212.68,127.91,180.04,138.49,89.78,428.27,250.69,86.3,206.52,131.77,59.77,348.64,87.42,138.4,160.38,133.22,157.13,159.88,720.83,135.17,134.29,190.68,43.66,227.03,174.98,162.28,289.37,121.81,95.05,268.36,131.21,156.97,79.09,213.23,256.23,146.18,172.81,159.64,472.79,250.07,71.48,109.56,126.49,93.85,69.83,166.41,218.01,239.4,106.09,147.69,142.8,55.4,124.35,110.58,64.74,230.93,46.47,253.4,131.7,112.97,60.98,55.53,204.92,237.35,151.24,257.0
2012-08-24,212.4,41.7,,92.9,93.28,81.43,333.36,83.35,183.93,111.49,651.15,319.35,105.16,210.27,29.68,106.58,272.52,184.24,19.65,,253.99,160.13,371.0,,,123.11,228.46,247.65,76.45,56.9,133.01,221.12,99.17,346.21,211.85,128.68,182.16,139.12,90.06,429.54,253.19,86.48,206.35,131.03,59.94,346.65,88.54,141.25,160.71,133.29,158.15,160.67,722.2,135.9,134.85,193.91,44.16,230.04,176.39,162.78,288.18,118.72,96.3,267.5,132.02,156.62,78.65,215.57,259.08,146.44,174.66,160.6,475.27,250.64,71.99,111.16,127.3,94.33,70.08,166.58,218.7,238.01,106.2,151.72,144.07,55.39,125.55,111.15,64.55,234.1,47.14,256.71,132.75,115.12,61.51,56.05,204.69,238.59,151.91,254.84
2012-08-27,212.99,42.57,,92.24,91.62,80.62,333.88,82.59,182.64,110.87,654.8,321.55,105.13,210.09,29.72,106.68,271.76,179.4,19.36,,252.33,153.09,364.99,,,124.44,229.44,244.56,76.06,56.68,132.82,220.92,100.2,346.3,212.32,129.0,182.4,139.05,89.83,425.55,252.22,87.34,205.28,130.2,59.08,346.73,87.78,139.4,161.57,131.57,159.08,161.58,722.95,136.32,135.42,193.71,43.85,229.9,176.0,162.51,290.12,117.19,94.85,263.84,132.79,156.72,79.66,217.31,257.94,146.8,173.34,160.47,472.77,251.61,70.83,110.38,127.91,94.02,70.24,166.23,218.42,238.55,105.54,149.23,145.74,54.95,126.1,110.6,63.8,236.31,47.21,257.88,131.37,114.79,61.48,56.26,204.38,239.1,150.9,251.16
2012-08-28,212.26,44.23,,92.55,92.28,79.84,333.37,82.23,185.72,110.8,643.45,320.74,104.46,210.65,29.39,106.56,279.18,180.11,19.92,,250.77,150.89,366.88,,,126.14,226.11,247.09,76.4,56.94,133.28,220.23,100.41,344.29,212.53,128.78,182.24,138.79,89.43,427.52,251.4,86.83,204.05,129.0,59.81,346.52,88.26,139.67,161.0,131.24,156.99,161.83,732.64,135.62,134.98,195.62,43.41,231.78,176.95,162.78,289.77,116.48,94.3,262.54,133.39,154.55,80.16,216.44,252.91,147.02,173.04,161.1,474.04,250.76,71.17,113.46,128.42,93.84,70.03,165.49,217.19,238.82,106.87,150.51,145.48,55.06,126.31,110.11,63.37,235.08,47.01,256.42,130.27,113.52,61.53,56.26,204.23,239.03,150.18,245.98
2012-08-29,213.24,44.84,,91.92,91.56,79.7,337.68,82.34,183.01,110.83,647.7,322.21,103.54,209.33,29.57,106.37,282.54,180.43,19.98,,250.76,153.93,365.75,,,125.61,223.73,247.77,76.29,57.28,133.47,223.49,102.5,342.3,212.48,128.74,182.62,139.2,90.31,436.15,252.75,87.6,204.22,129.15,60.59,345.67,88.7,138.03,161.03,130.37,156.75,160.51,728.11,137.89,135.57,194.89,43.46,229.59,176.31,162.24,290.75,115.8,94.1,261.13,132.64,153.32,80.48,218.33,253.13,147.63,173.42,160.66,471.26,253.47,71.06,112.49,129.16,95.25,69.68,165.52,216.57,238.6,106.74,148.08,145.24,55.86,126.92,111.42,63.86,236.72,46.94,257.12,127.61,114.26,61.71,56.26,203.96,237.51,151.32,248.52
2012-08-30,208.35,44.43,,92.24,88.37,79.54,330.96,81.2,181.05,109.16,650.7,324.72,102.56,209.62,29.29,106.46,278.88,180.48,19.76,,248.89,150.39,376.77,,,125.84,223.69,248.25,76.07,57.13,132.88,223.54,100.06,340.37,213.34,129.0,181.81,138.93,89.66,434.17,251.4,86.95,202.92,127.01,61.57,344.62,87.99,138.73,158.21,129.02,155.79,159.42,724.63,137.27,133.82,193.52,43.46,227.73,180.46,160.93,287.67,112.54,93.32,260.6,133.5,151.0,79.69,215.95,250.59,145.8,172.58,160.76,464.77,250.62,69.45,111.59,127.71,95.22,69.16,165.15,215.41,236.03,106.57,144.7,145.11,55.9,126.29,112.29,63.89,239.09,46.52,260.49,124.51,113.26,61.76,55.83,203.49,237.07,150.13,242.15
2012-08-31,211.04,44.76,,92.19,90.36,80.17,333.5,81.57,183.34,109.71,665.48,326.21,102.11,209.14,29.17,106.79,284.12,181.85,20.03,,250.5,149.76,380.84,,,126.91,225.86,258.51,77.59,57.48,134.31,222.75,101.74,343.06,214.5,127.98,182.74,138.98,90.86,435.48,250.69,87.04,204.68,127.82,62.35,342.64,88.86,137.79,161.86,129.37,157.79,159.01,728.28,138.01,133.76,196.49,43.77,226.32,182.56,160.57,292.31,116.68,93.95,261.62,134.42,151.79,79.44,217.81,249.64,146.12,172.01,160.89,462.43,249.39,70.93,111.35,128.23,95.03,69.44,168.33,217.26,238.41,106.31,147.99,145.85,56.15,126.16,111.78,64.09,242.21,46.77,258.66,124.67,114.4,61.6,56.27,203.45,237.44,149.97,245.6
2012-09-04,210.32,44.55,,90.66,86.98,79.09,333.61,80.01,184.02,109.24,706.39,327.24,101.52,211.41,29.33,107.46,295.01,179.96,20.1,,247.99,148.77,365.57,,,125.13,227.61,280.9,77.98,57.7,132.84,223.34,99.53,345.72,217.39,128.2,183.98,141.81,91.35,431.79,251.82,87.04,206.53,123.77,62.53,344.81,89.54,138.57,162.79,124.6,153.22,158.56,736.66,138.19,134.39,196.65,43.45,229.43,181.93,161.85,292.78,114.61,93.75,261.35,136.21,151.58,79.36,217.43,251.27,143.2,171.36,161.2,458.61,249.67,69.88,111.44,127.68,97.27,69.46,167.13,218.08,236.04,106.91,146.09,145.54,56.61,124.46,112.22,64.08,244.77,46.25,257.89,124.87,114.85,62.25,57.13,203.12,239.66,149.52,240.41
2012-09-05,208.9,45.46,,89.28,87.07,80.81,331.84,80.02,181.63,109.04,702.07,329.4,99.93,209.27,30.13,107.66,301.83,177.87,19.96,,246.93,148.12,368.71,,,124.15,225.29,287.46,75.93,57.54,128.82,220.26,99.29,344.07,216.18,128.55,185.61,140.53,91.7,433.24,252.34,87.8,204.03,123.74,63.24,342.3,89.33,138.56,161.26,121.95,149.59,158.24,729.41,137.44,132.82,197.25,43.65,228.3,179.79,162.14,290.62,113.45,94.35,265.01,136.34,151.7,78.14,218.24,251.72,142.68,172.53,158.79,463.28,243.97,68.56,111.59,126.83,96.93,70.4,167.85,216.66,237.19,106.96,146.43,144.18,55.4,124.39,112.09,64.88,244.56,46.72,257.8,123.98,113.4,62.57,57.22,203.81,238.08,150.36,239.9
2012-09-06,214.86,47.52,,91.22,88.42,83.35,335.57,83.84,189.32,112.78,755.32,332.48,101.29,212.14,30.58,108.86,318.73,183.13,20.71,,255.48,156.11,384.36,,,127.97,233.59,300.51,76.51,57.77,130.6,221.39,102.85,349.13,216.8,129.66,188.04,142.57,94.11,438.86,256.17,89.48,209.75,126.76,65.02,346.25,90.16,143.17,164.52,125.6,155.98,158.38,748.43,139.58,136.35,200.97,45.47,226.51,187.18,163.08,293.84,116.37,96.48,270.19,138.03,157.33,79.39,221.71,272.47,146.69,175.88,160.94,485.37,244.98,70.65,113.91,129.28,98.95,71.51,164.46,221.86,239.68,107.14,151.57,145.63,56.16,127.29,113.01,66.32,249.39,47.12,262.72,127.76,113.91,61.68,58.16,206.21,238.81,152.71,247.53
2012-09-07,216.88,48.67,,91.03,92.91,87.18,332.81,85.28,193.66,113.31,772.15,333.29,100.81,212.02,30.26,109.5,324.44,185.8,21.27,,257.53,156.9,392.62,,,132.35,232.05,304.32,76.52,58.57,132.46,216.98,107.05,344.35,216.36,128.41,188.72,142.6,94.91,451.8,255.09,89.34,211.29,131.74,65.69,345.54,87.88,146.24,162.93,126.74,156.29,158.92,798.78,141.11,137.13,201.78,45.88,228.51,193.13,163.85,294.18,126.68,96.42,274.4,136.73,160.7,80.07,222.32,274.13,149.38,175.1,158.97,521.62,239.62,71.08,113.77,128.46,100.39,71.59,163.17,219.77,245.43,107.79,159.25,145.52,56.17,127.41,112.99,66.55,250.0,47.36,261.14,130.17,112.84,61.63,57.79,206.9,237.11,153.4,253.88
2012-09-10,212.17,47.97,,90.87,95.01,84.77,333.32,84.81,188.86,112.14,770.92,332.78,100.32,211.59,30.06,109.16,320.12,183.89,20.56,,255.84,158.05,390.53,,,130.7,228.85,286.57,75.84,57.44,131.84,216.38,105.69,342.45,214.88,127.98,187.32,143.13,95.17,441.13,255.82,88.78,211.01,130.9,66.08,338.97,87.99,146.98,161.17,126.41,153.9,159.78,791.91,141.57,137.45,201.54,45.47,227.18,195.84,160.03,291.81,128.29,97.13,274.14,134.46,159.74,79.37,223.41,274.21,148.53,174.34,157.61,534.11,240.79,70.26,115.03,128.3,99.93,71.62,164.5,220.67,247.83,107.13,164.51,143.15,55.9,126.15,113.51,65.96,248.22,46.14,262.98,130.42,114.0,61.23,57.7,208.46,235.92,151.37,245.98
2012-09-11,213.69,49.18,,90.74,96.34,85.76,330.92,85.44,190.88,110.83,748.66,333.89,99.89,210.51,30.26,110.2,322.42,184.42,21.02,,254.63,158.29,393.04,,,130.32,229.82,277.84,75.7,57.41,133.13,216.09,107.77,338.93,215.61,128.71,188.41,142.82,95.89,446.86,256.55,89.09,210.75,133.7,66.25,337.56,88.54,144.42,162.34,128.21,150.15,159.03,785.66,141.91,136.76,200.73,46.2,225.5,192.06,159.47,298.14,128.6,98.35,272.67,135.88,161.71,80.99,223.45,276.32,148.97,174.96,158.02,528.36,240.0,69.61,114.54,128.65,101.21,72.05,163.45,219.6,250.27,107.15,163.04,144.22,55.86,126.46,113.55,65.65,248.86,46.45,261.0,134.05,113.82,60.98,57.71,208.55,239.89,151.27,248.55
2012-09-12,213.88,48.88,,91.34,105.78,86.68,337.38,84.87,188.62,111.49,725.71,335.46,100.17,208.22,30.18,109.73,325.93,185.03,21.98,,249.81,155.61,392.57,,,129.94,231.79,293.73,75.82,57.8,134.07,213.31,108.72,338.57,215.09,127.72,187.41,142.31,96.73,448.28,257.13,89.6,210.63,133.84,66.78,336.19,89.1,142.94,163.82,129.31,135.24,157.5,787.46,142.68,138.27,199.62,46.36,223.83,189.87,159.11,301.68,129.65,98.43,275.85,135.87,161.78,82.36,222.66,278.58,149.18,173.45,158.37,534.28,238.03,69.04,116.36,128.64,101.28,71.93,164.57,220.7,251.14,107.02,168.2,144.64,55.57,126.15,113.22,66.4,252.16,46.31,264.39,135.92,113.67,60.81,57.29,208.01,239.46,152.89,247.72
2012-09-13,213.75,50.08,,92.04,106.83,89.43,341.97,85.13,190.75,115.49,759.35,338.55,103.0,212.25,30.61,110.54,330.58,189.38,22.52,,254.93,156.16,414.75,,,133.34,231.35,314.34,78.11,57.76,136.62,218.03,111.34,344.08,216.79,129.33,189.73,146.3,98.09,456.33,258.92,90.78,209.63,135.39,66.75,341.55,89.99,148.74,165.01,130.71,142.78,161.31,794.97,144.45,138.35,200.94,46.82,224.77,191.66,161.27,305.18,132.65,100.06,277.07,137.02,164.88,83.9,224.87,282.15,151.31,174.99,160.45,542.88,238.66,69.07,114.71,128.16,102.69,73.35,167.59,225.88,253.19,108.45,170.34,146.93,55.67,129.67,115.05,66.83,259.44,46.71,268.16,138.54,112.82,61.91,58.16,210.71,243.01,156.39,250.28
2012-09-14,217.93,50.71,,92.59,111.96,90.75,341.83,87.45,195.78,117.7,744.38,331.09,101.66,209.56,31.38,111.36,322.29,193.36,23.4,,256.38,158.35,425.33,,,135.37,233.0,327.97,78.49,59.56,137.55,219.77,114.78,333.62,215.34,128.89,190.67,146.45,100.62,462.68,253.21,89.95,211.9,139.44,69.17,341.84,88.95,150.32,164.94,131.46,143.3,159.2,799.79,145.93,140.47,203.08,46.76,224.44,193.44,160.83,303.02,135.56,100.37,274.95,134.37,166.87,85.54,224.96,294.28,151.3,171.57,159.82,535.53,242.36,69.61,111.95,129.17,103.16,73.51,167.31,223.7,250.74,109.98,176.71,147.65,55.51,130.25,115.21,67.38,262.59,46.58,265.13,140.39,112.04,61.6,58.02,209.4,244.12,156.2,258.88
2012-09-17,216.4,49.04,,91.23,104.54,89.47,341.08,86.44,194.66,114.99,713.99,330.82,101.34,206.8,31.54,111.86,314.96,189.86,22.6,,257.96,156.39,414.6,,,134.67,233.36,320.58,78.05,58.75,137.41,216.17,112.26,334.44,214.33,129.44,188.88,144.26,98.99,465.91,256.18,90.09,210.32,136.94,68.28,340.98,87.93,144.35,162.89,132.05,142.17,158.13,779.28,144.91,140.41,204.85,46.46,223.93,193.58,161.36,301.77,131.86,100.87,273.12,134.15,163.47,84.65,225.1,289.08,153.62,172.56,160.06,551.27,240.79,68.63,113.82,129.44,103.25,73.52,165.96,222.46,251.35,108.47,169.45,148.85,55.49,127.15,114.73,66.89,261.84,45.73,264.33,139.74,112.45,61.4,57.78,209.03,243.31,153.31,250.89
2012-09-18,217.5,49.37,,90.96,105.3,88.41,340.28,85.32,193.97,115.15,701.82,330.01,101.2,204.63,30.79,112.17,313.92,188.34,22.06,,253.11,155.97,413.86,,,132.51,233.75,308.06,77.73,59.27,136.81,217.05,112.36,338.19,213.78,130.55,189.01,142.56,98.93,462.28,256.39,90.2,212.34,137.87,69.28,337.79,88.46,142.81,164.49,130.7,141.24,157.18,762.37,144.64,140.95,208.25,46.24,221.72,188.01,160.35,300.64,132.54,100.94,270.18,130.89,163.58,84.63,227.49,289.51,153.42,172.01,161.88,543.76,243.79,67.84,113.61,127.37,103.76,73.65,165.96,224.17,252.12,107.38,170.31,147.29,55.61,127.2,115.96,66.71,259.36,46.02,264.16,136.35,110.55,61.27,58.42,210.09,241.01,152.43,248.39
2012-09-19,218.66,50.97,,91.48,108.37,89.03,347.78,85.23,193.58,114.48,749.49,327.82,101.87,205.13,31.5,111.77,309.17,187.33,21.63,,256.55,155.82,419.62,,,134.43,233.12,321.54,77.78,59.02,135.09,213.37,113.38,338.68,211.46,131.98,188.76,143.92,98.0,461.15,256.72,90.95,217.76,139.94,69.29,335.14,87.91,149.97,167.88,128.87,145.51,157.55,771.93,143.4,141.63,207.81,46.59,221.08,187.9,161.46,303.79,132.69,100.77,273.19,130.56,165.55,85.26,226.91,292.03,153.54,172.9,163.33,546.37,240.45,66.33,113.85,125.83,103.48,74.15,166.87,225.5,255.25,106.74,175.18,146.38,53.55,128.07,116.43,66.95,264.74,45.7,263.81,134.47,112.17,61.36,58.0,209.84,241.35,152.82,246.42
2012-09-20,218.4,50.49,,91.85,108.76,86.97,345.71,83.91,194.17,114.6,735.67,328.81,103.47,206.95,32.65,112.07,303.7,187.0,21.73,,252.72,152.71,421.34,,,131.31,235.54,315.7,77.08,59.2,136.36,205.28,109.86,341.4,209.11,131.74,189.52,144.08,97.92,457.55,257.82,90.8,217.49,137.21,68.46,325.29,87.97,149.34,166.97,121.62,151.15,159.33,770.02,143.63,142.18,208.15,46.26,219.01,183.54,158.65,302.85,129.91,100.77,269.23,129.9,164.59,85.41,227.62,289.76,151.41,174.47,164.86,542.93,242.38,66.02,113.05,126.96,102.29,74.25,165.17,226.03,255.69,105.84,172.19,142.05,53.39,126.93,115.92,67.64,264.88,45.52,265.66,134.05,111.57,61.26,57.92,210.93,238.61,152.12,241.18
2012-09-21,223.27,50.45,,91.14,110.44,87.51,350.76,83.4,192.76,113.36,734.16,327.68,103.61,207.98,31.78,112.08,312.67,186.75,21.87,,261.63,155.05,419.93,,,132.25,232.74,330.63,76.4,59.69,136.21,206.59,106.67,339.79,208.06,133.07,188.12,144.56,97.56,458.8,258.21,90.69,217.48,136.99,68.25,324.18,87.39,148.07,169.22,119.96,148.55,160.97,771.16,143.96,142.02,211.92,46.36,218.92,175.59,159.0,303.83,129.58,100.71,264.77,130.27,164.35,85.76,228.97,297.96,151.22,175.14,165.63,540.54,243.4,66.5,113.18,125.56,103.59,74.62,162.47,226.84,256.76,105.68,172.65,142.66,53.38,126.29,116.32,67.11,267.72,45.73,264.58,134.39,111.71,61.32,57.8,211.23,237.36,150.58,239.64
2012-09-24,216.92,49.83,,91.47,110.36,87.41,348.03,83.26,190.25,114.32,716.4,329.83,104.23,211.55,31.55,112.09,308.37,185.95,21.54,,256.72,156.09,417.99,,,133.43,232.68,336.39,76.29,59.34,137.66,205.52,106.72,339.44,207.64,132.55,188.04,146.91,97.82,454.96,258.95,90.15,214.45,135.67,68.07,325.66,87.79,146.67,169.62,121.47,147.46,163.36,777.87,143.38,138.76,211.96,46.81,219.4,171.85,158.01,302.01,126.34,99.91,263.67,130.92,164.57,85.95,228.1,295.68,150.5,176.99,166.49,535.82,244.74,65.96,111.39,124.4,103.95,74.3,164.74,227.81,256.17,106.57,171.23,141.87,53.27,127.66,117.53,67.17,264.52,45.68,264.68,133.05,110.32,62.02,58.07,211.7,238.02,152.83,237.14
2012-09-25,210.49,50.17,,90.4,105.36,85.14,343.15,81.25,186.35,113.1,683.75,327.52,104.23,211.32,31.1,112.04,310.02,181.29,20.55,,248.58,153.2,408.05,,,131.27,232.27,331.87,75.48,59.04,136.3,201.13,102.81,333.43,205.45,132.37,184.91,146.01,96.13,458.67,258.12,90.49,214.03,129.65,67.78,324.04,87.67,142.99,166.82,120.92,146.57,163.53,764.17,142.98,138.04,210.48,46.16,216.03,168.55,155.68,304.04,122.92,99.73,265.41,128.98,160.46,85.52,225.73,286.38,148.66,176.93,166.31,521.59,245.45,64.58,111.56,124.04,103.17,73.82,167.04,225.16,251.45,105.03,165.66,139.75,52.68,127.17,116.62,65.28,260.55,45.18,262.1,132.92,110.36,61.89,58.0,212.75,234.32,152.16,229.0
2012-09-26,201.87,49.22,,89.91,104.04,84.11,339.68,80.01,184.08,112.47,655.25,330.67,104.33,211.19,30.81,111.11,303.38,182.26,20.45,,242.84,152.13,411.09,,,131.7,230.61,316.84,73.99,59.15,135.63,204.45,101.49,332.82,208.16,133.39,183.39,146.92,95.45,456.15,258.12,89.81,212.74,129.23,68.37,325.88,86.29,141.81,164.24,120.24,145.05,163.67,759.42,142.7,138.22,208.88,45.65,215.26,167.7,155.88,299.34,122.16,98.87,283.07,129.37,159.06,84.82,226.51,282.36,148.71,176.77,166.23,514.64,246.33,63.6,112.61,123.83,102.46,73.88,165.35,225.17,249.79,104.01,161.54,138.19,52.26,126.16,115.85,64.39,260.46,45.85,259.75,131.88,110.48,61.75,57.51,211.94,234.61,151.94,227.64
2012-09-27,203.8,49.8,,89.1,108.45,86.5,346.35,80.51,186.74,113.81,665.23,333.33,103.74,209.69,31.05,111.67,309.17,184.95,20.7,,245.78,154.81,421.36,,,133.21,230.72,330.4,75.05,58.64,136.91,205.82,101.66,334.58,208.35,134.26,183.82,144.77,96.8,462.7,256.77,89.43,215.98,128.24,68.64,326.69,85.41,143.32,168.71,121.14,145.69,164.04,760.27,143.94,139.43,212.34,46.33,216.33,169.01,157.53,302.46,125.44,99.32,283.0,129.62,161.42,85.57,226.79,286.35,150.34,177.85,167.17,516.22,249.41,64.43,113.27,125.7,103.54,73.97,169.33,226.84,253.57,105.11,164.86,139.47,52.4,126.98,116.08,64.52,265.04,45.77,258.55,135.22,110.47,61.28,56.69,211.87,236.14,153.12,230.69
2012-09-28,202.85,49.72,,88.79,106.86,87.66,347.78,80.58,187.41,113.69,650.02,335.93,104.04,210.62,30.38,111.72,303.12,183.46,20.51,,247.66,154.27,419.56,,,131.47,228.33,318.63,74.97,59.43,136.28,210.83,101.27,333.95,209.0,135.43,184.15,145.38,95.98,454.69,254.3,88.91,215.72,126.63,68.94,325.2,84.91,141.74,167.76,118.94,147.15,164.31,762.31,142.7,137.81,212.73,49.61,216.93,174.76,156.67,302.99,124.64,100.16,277.84,130.23,161.58,85.61,223.07,286.55,148.77,176.79,167.52,512.52,245.14,64.5,111.79,125.99,104.16,73.89,168.3,227.24,249.04,104.77,160.92,139.45,52.55,126.62,116.59,63.59,267.62,45.41,259.65,135.59,110.53,62.05,56.96,211.7,234.62,152.22,229.84
2012-10-01,202.47,50.05,,88.19,106.25,87.11,346.94,82.12,185.51,114.8,647.11,333.87,104.19,213.51,30.65,112.43,310.58,184.71,20.92,,242.17,152.44,424.89,,,132.52,229.29,300.4,75.81,57.65,137.03,208.32,104.11,335.57,208.54,136.01,184.37,144.47,95.43,460.4,255.28,86.3,214.53,125.01,68.61,323.51,82.75,140.65,166.16,118.82,149.63,164.22,766.71,143.65,134.39,215.51,49.83,215.88,169.81,155.91,308.8,125.08,101.52,279.34,129.62,161.1,85.11,223.81,285.66,150.38,178.55,168.59,512.16,248.37,63.66,112.73,126.2,104.66,74.04,171.28,227.97,252.69,103.8,159.17,139.23,51.76,126.1,117.21,64.14,270.91,45.75,260.36,136.42,111.02,61.6,57.33,211.89,229.98,151.04,231.11
2012-10-02,200.58,50.49,,88.72,107.96,88.44,348.37,82.74,188.54,115.19,650.45,337.22,105.09,214.47,30.65,112.74,309.91,184.18,21.04,,237.63,150.35,432.47,,,133.86,229.33,300.26,75.18,57.57,136.32,208.84,105.17,335.31,211.48,134.52,183.84,145.18,95.79,453.44,255.84,85.02,213.15,125.53,68.92,323.82,83.1,140.97,165.53,118.79,148.07,164.86,764.45,144.72,133.88,217.89,49.99,218.06,174.91,157.53,308.14,124.47,101.66,283.61,131.36,161.38,86.0,221.05,286.84,151.46,179.7,168.62,491.7,249.49,64.71,112.42,127.23,103.67,74.01,172.17,227.22,247.94,103.51,161.79,140.64,51.87,125.4,117.09,65.36,271.21,45.27,258.49,136.92,110.82,62.07,57.71,211.99,230.61,152.04,231.42
2012-10-03,193.42,50.83,,88.81,106.48,89.37,358.93,82.89,183.91,117.35,637.46,342.9,105.72,214.38,30.65,111.81,306.92,183.37,21.18,,237.24,149.37,427.11,,,135.5,234.53,305.33,75.5,58.09,134.89,211.31,104.69,335.37,213.42,136.91,183.64,146.61,95.75,456.42,259.52,85.57,213.5,125.31,69.8,321.93,84.07,143.19,166.25,122.0,147.38,165.29,773.54,145.28,131.76,220.69,50.14,219.97,175.94,157.15,313.77,123.93,102.02,291.08,132.78,161.48,86.72,219.82,279.3,150.33,181.88,168.94,487.25,250.98,64.16,111.28,130.19,103.58,74.67,168.92,229.17,247.97,103.8,164.13,141.31,51.91,126.61,118.78,65.3,272.36,45.48,258.52,133.91,112.11,62.57,57.49,212.64,233.83,153.52,229.27
2012-10-04,191.09,51.65,,91.13,108.81,93.77,361.03,84.51,183.29,118.39,665.67,340.03,106.99,213.72,30.7,112.58,312.71,188.99,21.53,,245.74,151.55,424.92,,,137.02,231.94,306.5,77.05,58.1,135.73,207.61,108.13,334.0,213.71,137.24,186.31,147.17,96.45,466.31,260.64,85.88,215.3,126.54,70.91,319.63,83.56,145.99,168.46,123.1,150.96,166.49,784.4,146.54,137.78,222.98,50.95,219.96,175.21,156.61,316.81,126.85,101.81,291.4,132.99,161.12,86.09,221.31,279.87,151.16,182.45,169.21,477.8,256.92,64.0,113.93,129.76,103.29,75.27,169.21,229.66,248.14,103.67,165.38,141.31,52.33,129.46,120.0,65.33,275.87,45.72,263.74,135.71,112.19,62.99,57.45,213.79,233.98,155.88,232.13
2012-10-05,189.07,52.44,,91.16,109.7,96.16,362.67,83.47,182.2,117.6,668.11,343.93,106.39,215.0,30.5,112.47,307.14,189.03,21.56,,249.28,151.59,428.82,,,137.38,232.04,304.26,77.22,58.12,136.2,206.86,109.62,334.99,214.26,138.41,186.73,146.95,96.58,464.11,257.0,85.91,215.64,125.27,71.59,320.32,84.13,147.03,169.63,123.44,156.33,165.75,789.63,148.37,137.0,223.21,50.42,219.44,175.03,156.51,318.77,126.31,102.54,293.42,134.19,162.82,87.58,222.07,281.33,151.55,184.13,169.54,456.81,255.81,64.99,113.32,129.89,103.0,75.38,168.09,229.94,245.17,103.34,164.92,141.8,52.51,128.29,120.46,65.83,275.84,46.12,264.43,134.79,112.13,62.47,57.51,214.95,236.98,156.95,232.35
2012-10-08,188.98,51.83,,90.73,108.9,96.62,354.32,83.4,180.67,118.39,653.27,342.59,106.75,215.24,30.35,112.4,307.6,188.59,21.39,,248.43,150.94,423.52,,,136.4,229.38,298.43,77.45,58.04,136.5,205.81,106.85,336.34,214.32,138.98,186.35,147.12,95.88,464.0,255.61,85.66,213.36,124.31,72.01,318.85,83.84,144.53,168.46,124.73,155.8,165.07,775.01,146.44,137.18,223.36,50.47,219.17,173.49,154.97,315.98,126.33,101.81,297.4,134.27,161.03,87.16,223.19,279.41,151.41,183.54,169.09,465.81,257.63,64.69,113.0,128.93,102.29,75.33,167.43,229.23,248.19,103.04,164.36,141.87,52.63,128.15,119.27,64.52,271.89,45.92,263.05,135.46,111.83,62.59,57.65,214.79,237.01,155.87,232.7
2012-10-09,186.54,51.28,,90.08,103.96,95.36,348.66,82.55,186.79,115.06,645.85,338.2,107.54,216.74,29.97,109.33,299.08,188.13,21.36,,240.84,146.53,414.53,,,132.59,226.74,293.83,76.83,57.51,136.85,204.32,102.08,334.16,212.51,140.34,184.13,146.91,95.83,454.16,252.2,84.99,208.22,123.1,71.86,316.13,83.0,142.53,166.33,121.83,154.64,164.38,754.29,142.4,135.45,219.95,50.06,219.42,168.97,153.52,310.84,127.45,100.71,293.0,134.47,156.87,85.85,224.94,272.28,149.51,183.41,168.08,465.48,257.9,64.83,112.41,127.24,97.35,74.89,166.15,224.96,244.47,103.04,161.5,141.22,52.25,127.54,119.11,62.86,269.16,45.89,258.66,137.84,111.12,62.67,57.09,211.4,237.44,154.3,228.06
